page_id,movie_title,year,genre,director,actor_count,extraction_source,error,actor_1,actor_2,actor_3,actor_4,actor_5,actor_6,actor_7,actor_8,actor_9,actor_10
2137636,אנחנו לא ניפרד לעולם,2022,תיעודי,אלון גור אריה,10,infobox+section,,יהודה בארקן,יגאל שילון,ניצה שאול,ששי קשת,קרוליין לנגפורד,משה טימור,איילת מנחמי,אריה מוסקונה,אלי תבור,זאב רווח
2110456,בוטיק פריז,2022,קומדיה,מרקו כרמל,6,infobox+section,,נלי תגר,ז'וזפין דראי,אנחל בונני,מוריס כהן,בת אל מוסרי,אריה צ'רנר,,,,
1949083,בחורים טובים (סרט ישראלי),2022,דרמה קומית,ארז תדמור,4,infobox,,עמית רהב,ליאנה עיון,מאור שוויצר,עירית קפלן,,,,,,
2184600,בתולים (סרט),2022,דרמה | קומדיה,מאור זגורי,8,infobox+section,,מאור לוי,חן אמסלם-זגורי,עמוס תמם,ליאנה עיון,אור עדי,איתמר קיגלר,סכיזופרן,לאונן,,
2238343,החבר השמן שלי,2022,,גודיס שניידר,5,infobox+section,,מי-רן מנקס,צחי סדן,אסף פרי,אפרת וינטראוב,ג'סמין גרין,,,,,
2110191,המצלמה של דוקטור מוריס,2022,תיעודי,מיטל צביאלי,0,not_found,,,,,,,,,,,
2087059,"הסיפור שלנו (סרט, 2022)",2022,קומדיה רומנטית | מוזיקלי | דרמה,ירון ארזי,10,infobox,,לי בירן,אליאנה תדהר,עדי חבשוש,עדן מאירי,קים אור אזולאי,אוראל צברי,אסנת פישמן,ניר כנען,יעל פדן,עידו אליאלי
2330822,הפילגש,2022,דרמה,מעיין ריף,9,infobox+section,,דאנה איבגי,סבטלנה דמידוב,איתמר רוטשילד,אניה בוקשטיין,יניב ביטון,ענת עצמון,לי גילת,נעמה פרייס,עירית גדרון,
2432488,"השתיקה (סרט, 2022)",2022,דרמה,שמי זרחין,9,infobox+section,,מוריס כהן,אושרי כהן,אסתי זקהיים,לבנה פינקלשטיין,ליאת הר לב,אלי דנקר,לירון בן-שלוש,צחי הלוי,שלומי טפיארו,
2110474,חומוס FULL טריילר,2022,קומדיה | אקשן,אסף קוברובסקי,10,infobox+section,,קרן מור,מנשה נוי,מוני מושונוב,מיכאל מושונוב,צחי גראד,יניב ביטון,פולי רשף,דיאנה גולבי,תאמר נפאר,רונן דוידוב
2170058,כאילו אין מחר,2022,"דרמה | להט""בי",ניצן גלעדי,3,infobox+section,,ישראל אוגלבו,דין מירושניקוב,מורן רוזנבלט,,,,,,,
2096906,לוס אנג'לס דרום,2022,מחזמר | תיעודי,גולן רייז | שרון יעיש,0,not_found,,,,,,,,,,,
2078497,לצאת מבוסייר,2022,דוקו-אקטיביסטי,נועה טל | דובי קרויטורו,0,not_found,,,,,,,,,,,
2103974,מיני די.וי,2022,תיעודי,שאולי מלמד,0,not_found,,,,,,,,,,,
2265129,משפט הבנקאים (סרט),2022,תיעודי,אליאב לילטי,0,not_found,,,,,,,,,,,
2079616,מתחתנת,2022,קומדיה רומנטית,ערן בן יעקב,3,infobox,,הילה סעדה,דין מירושניקוב,ענת וקסמן,,,,,,,
2536062,סבוטז' (סרט תיעודי),2022,תיעודי,נועה אהרוני,0,not_found,,,,,,,,,,,
2140564,"סבוי (סרט, 2022)",2022,דרמה | תיעודי,זהר וגנר,5,infobox+section,,דאנה איבגי,עלא דקה,אימרי ביטון,ג'לאל מסראווה,אדם גבאי,,,,,
2440713,עד שתחזור (סרט),2022,,שרי אזולאי תורג'מן,6,infobox+section,,דניאל ליטמן,עדי גילת,הלל ינאי שני,אופק פסח,מוריס כהן,הולגר ירמיש,,,,
2115215,עולה לראש,2022,קומדיה | פארודיה | סאטירה,דניאל אדר,10,infobox+section,,ערוץ הכיבוד,ערן זרחוביץ',רותם סלע,עלמה זק,"דור מוסקל, עומר ריבק ורותם קפלינסקי",עדן סבן,תום יער,המנהל האומנותי,מלטה,אירוויזיון
2108903,עצבני ומהיר: הסיפור של פאסט מיוזיק והפטיפון,2022,תיעודי,עמית איצקר,10,section,,פייבמנט,שרון קנטור,יובל מנדלסון,נטעלי גבירץ,אלישע בנאי,מאור כהן,יהלי סובול,דן תורן,רמי פורטיס,דייוויד ברוזה
2118494,עקרה (סרט),2022,עלילתי,מרדכי ורדי,9,infobox+section,,מילי עשת,יואב רוטמן,אילנית בן-יעקב,נבו קמחי,גולן אזולאי,גיל פרנק,מיכאל וייגל,רננה רז,הנרי דוד,
2110024,"קבלו אותי (סרט, 2022)",2022,"דרמה | להט""בי",אייל קנטור,10,infobox+section,,יואב קרן,גל אמיתי,מנדי ברששת,דני גבע,רוני נדלר,אמור הדריה,עתליה זהבי,איתמר מלול,אסתי זקהיים,עודד מנסטר
2129433,"קריוקי (סרט, 2022)",2022,דרמה,משה רוזנטל,10,infobox+section,,ששון גבאי,ליאור אשכנזי,ריטה שוקרון,אריה צ'רנר,קובי פרג',גל לב,אלמה דישי,תימור כהן,קרן צור,אליה לסרי
2434689,שער הפרחים (סרט),2022,,חיים בוזגלו,10,infobox+section,,אריק משעלי,אלברט אילוז,זאב רווח,אינט כהן,חיים זנאתי,ריימונד אמסלם,פלורה סעדה,הילה סעדה,סשה דמידוב,איציק זוהר
2324139,"בית (סרט, 2023)",2023,,בני פרדמן,10,infobox+section,,רועי ניק,ירדן תוסייה כהן,דרור קרן,רועי ויינברג,רמי ברוך,אסתי קוסוביצקי,ישי לפידות,ריקי בליך,מוריה אקונס,ניב מג'ר
2243424,בתי אהובתי,2023,דרמה,איתן גרין,5,infobox,,ששון גבאי,אוולין הגואל,אלברט אילוז,סיון לוי,עידו ברטל,,,,,
2244569,גזוז (סרט),2023,רומנטי,טומי לנג,3,infobox+section,,רוברט הניג,ענת מנדלסון,שירי לוטן,,,,,,,
2228813,גן קופים,2023,דרמה | קומדיה,אבי נשר,10,infobox+section,,אדיר מילר,שני כהן,יניב ביטון,סוזנה פפיאן,עלא דקה,שירה נאור,ערן זרחוביץ',תום אפלבאום,כרמל נצר,אבי סרוסי
2230916,גרגירי חול,2023,,גיתית כבירי | יהל כבירי,4,infobox+section,,שני כהן,יוסי מרשק,לוסי אהריש,אורי פפר,,,,,,
2322160,דניאל אויערבאך,2023,דרמה,דוד וולך,10,infobox+section,,דוד וולך,גלוריה בס,ליהי קורנובסקי,רועי ניק,רותם קינן,סיני פתר,אייל שיראי,חנה אזולאי-הספרי,אלישבע וייל,יובל דיין
2408716,האקטיביסט. קרל מרקס,2023,תיעודי,בנימין פריידנברג,0,not_found,,,,,,,,,,,
2428706,הארוחה,2023,דרמה,מתי הררי,7,infobox+section,,קרן פלס,עודד מנסטר,אולג לוין,יוליה טגיל,ישי גולן,חגית בן עמי,דודו באוכנר,,,
2232413,ההילולה,2023,קומדיה,אריאל בנבג'י | שלום אסייג,10,infobox+section,,שלום אסייג,אוולין הגואל,עפר שכטר,דניאל אסייג,עדי אלון,שלומי קוריאט,שרלין חזיזה,לינור אברג'יל,צחי נוי,אריק משעלי
2319206,החייל הנעלם,2023,דרמה,דני רוזנברג,4,section,,עידו טאקו,אפרת בן צור,תיקי דיין,"צה""ל",,,,,,
2275237,"הילד (סרט, 2023)",2023,קצר | דרמה | סטודנטים,יהב וינר,8,infobox+section,,יורם טולדנו,נמרוד פלג,שמעון מימרן,רן קפלן,איילת אפשטיין,אביב אלקבץ,ינון קנר,יהב גולדנברג,,
2350626,הילה (סרט),2023,דרמה,מיכל בת-אדם,10,infobox+section,,ג'ייד דייכס וויקס,פיני טבגר,יעקב זדה דניאל,איילה פלג,אלי גורנשטיין,דנה קבסה,יגאל שדה,רמי ברוך,אסתי קוסוביצקי,ניר שטראוס
2249388,המדרשיה (סרט),2023,תיעודי,טל בכר | יאיר אגמון | נתנאל ימין,0,not_found,,,,,,,,,,,
2202423,המנצחים (סרט),2023,מוזיקלי | דרמה | תקופתי,אלירן פלד,10,infobox+section,,דניאל ליטמן,עמית פרקש,ידין גלמן,יעל שטולמן,דור הררי,יואב רוטמן,אורנה כץ,יותם קושניר,נועם שנהב,גיל וייס
2341815,המשלחת (סרט),2023,דרמה,אסף סבן,7,infobox+section,,יואב בבלי,נעמי הררי,לייב לב לוין,עזרא דגן,אלמה דישי,אביב בוכלר,קובי זיסלין,,,
2228466,העיר הזאת (סרט),2023,פילם נואר,עמית אולמן,10,infobox,,עמית אולמן,מוריה אקונס,ג'ימבו ג'יי,אלון נוימן,עידן אלתרמן,ירמי אומני,איציק פצצתי,טונה,פלד,אקו מורגנשטרן
2513706,העתיד (סרט),2023,דרמה,נעם קפלן,3,infobox,,ריימונלד אמסלם,דר זוזובסקי,יוסי מרשק,,,,,,,
2256132,ולריה מתחתנת,2023,דרמה,מיכל ויניק,6,infobox+section,,לנה פרייפלד,דאשה טבורונוביץ',יעקב זדה דניאל,אברהם שלום לוי,הילה סורג'ון פישר,ויקטוריה קוזאק,,,,
2244316,חדר משלו,2023,דרמה | ישראלי,מתן יאיר,5,infobox,,גלעד לדרמן,ירדן בר-כוכבא,דרור קרן,נטע רוט,ישראל ברייט,,,,,
2322012,חידת שושני,2023,תיעודי (דוקומנטרי),מיכאל גרינשפן,0,not_found,,,,,,,,,,,
2411683,טור פרידה,2023,דרמה,רוני ניניו,5,infobox+section,,דרור קרן,כרמל בין,יהושע סובול,אילנית בן-יעקב,ג'יטה מונטה,,,,,
2193735,יותר ממה שמגיע לי,2023,דרמה,פיני טבגר,6,infobox+section,,אנה דוברוביצקי,יעקב זדה דניאל,מיכה פרודובסקי,אלברט אילוז,ריטה שוקרון,אודי רצין,,,,
2195014,לירז – הגירושים הכפולים של סטטיק,2023,תיעודי,גל רז,10,section,,"לירז ""סטטיק"" רוסו",קובי צברי,דור גל,רון ביטון,"ירדן ""ג'ורדי"" פלג",איתי שמעוני,עידו נצר,עמית מרדכי,משה רוסו,ניצה אדל רוסו
2287076,לרוץ על החול,2023,קומדיה | ספורט,אדר שפרן,10,infobox+section,,שון מונגוזה,קים אור אזולאי,צביקה הדר,מייקל קביה אהרוני,ישראל אטיאס,בר זומר,מאיר תמם,אורי ביטון,יואב לוי,משה אשכנזי
2437400,"נדל""ן: סיפור אהבה",2023,דרמה | ישראלי,ענת מלץ,2,infobox,,ויקטוריה רוסובסקי,לב לוין,,,,,,,,
2449242,סוף טוב (סרט),2023,קומדיה | דרמה,שרון מימון | טל גרניט,8,infobox+section,,אנדי מקדואל,מרים מרגוליס,סאלי פיליפס,ראקי תאקראר,טמזין גרג,טום קאלן,מישל גרינידג',דייוויד ואליאמס,,
2231847,סרט בסנטר,2023,תיעודי,קובי פרג' | מוריס בן מיור,0,not_found,,,,,,,,,,,
2288599,קרב אוויר (סרט),2023,מלחמה | דרמה | פעולה,רועי הורנשטיין,10,infobox+section,,דניאל ליטמן,מאור שוויצר,גל אמיתי,ליהי קורנובסקי,גילי איצקוביץ',בן סלע,אמיר שורוש,סרן,מפקד,טייסת
2258730,שבע ברכות (סרט),2023,דרמה,איילת מנחמי,10,infobox,,ריימונד אמסלם,אלינור סלע,דניאל סבג,תיקי דיין,מורין אמור,יואב לוי,רבקה בכר,עידית טפרסון,ערן מור,יעל לבנטל
2493452,שלושתנו (סרט),2023,תיעודי,הניה ברודבקר,0,not_found,,,,,,,,,,,
2369476,10 חודשים,2024,דרמה,עידן הובל,5,infobox,,שירי גדני,אלישבע וייל,תום חגי,עידית טפרסון,אילנית בן-יעקב,,,,,
2369488,אבי נשר: מילים להחלפה,2024,תיעודי,יאיר רוה,0,not_found,,,,,,,,,,,
2344136,אמצע החיים (סרט),2024,דרמה,יריב הורוביץ,9,infobox+section,,חן אמסלם,צחי הלוי,שלום אסייג,מורן גרוס,יניב סוויסה,יריב הורוביץ,דני רייספלד,לבנה פינקלשטיין,דודי גודר,
2376508,בחורים טובים 2,2024,דרמה קומית,ארז תדמור,5,infobox,,מאור שוויצר,עומר נודלמן,ניב סולטן,עמית רהב,ליאנה עיון,,,,,
2425211,בנות כמונו,2024,דרמה,לי גילת,3,infobox+section,,בת אל מוסרי,יעקב זדה דניאל,אורטל פשרל,,,,,,,
2405164,הטבעת,2024,דרמה קומית,אדיר מילר,10,infobox+section,,אדיר מילר,תיקי דיין,ג'וי ריגר,ירדן ג'רבי,פטר לינקה,דומיניקה בירו פנה,אסתר מרטון,בוגלרקה קאוש,צ'רבה קרקס,אנה בלוג
2328892,המעורר (סרט תיעודי),2024,תיעודי באורך מלא,רנן שור,4,infobox,,אברהם הלר,אורי זוהר,ציפורה הלר,שי אביבי,,,,,,
2387308,"העקידה (סרט, 2024)",2024,"דרמה | מותחן | להט""ב",אייל קנטור,1,infobox,,שמעון מימרן,,,,,,,,,
2395486,הפקות המזרח (סרט),2024,תיעודי,יניב סגלוביץ',0,not_found,,,,,,,,,,,
2374757,חלב (סרט),2024,דרמה,מאיה קניג,10,section,,הילה רוח,הדס ירון,טלי שרון,סמירה סרייה,מעיין תורג'מן,סימור דניאל,יבגני מוליבוגה,אורלי רות פלדהיים,קוסטה קפלן,עומר ברנע
2450514,חליסה (סרט),2024,,,0,not_found,,,,,,,,,,,
2346134,חמדה (סרט),2024,דרמה,שמי זרחין,10,infobox+section,,ששון גבאי,אסי לוי,מאור לוי,ליטל שוורץ,רועי אסף,עדי אלון,לבנה פינקלשטיין,לוטם טושינסקי,שאדי מרעי,גיא אריאלי
2378740,טרופיקנה (סרט),2024,דרמה,עומר טובי,7,infobox+section,,עירית שלג,אורי הוכמן,דובר קוסאשווילי,לירית בלבן,רבקה בכר,אילנית בן-יעקב,רינת מטטוב,,,
2407552,ימים טובים: סיפורו של זאב רווח,2024,תיעודי,אלון גור אריה,10,infobox+section,,זאב רווח,דן תורן,יהודה אטלס,הלל מיטלפונקט,זהבה בן,ניצה שאול,שלישיית מה קשור,דובי גל,חני נחמיאס,יונה אליאן
2342088,כביש הסרגל (סרט),2024,דרמת מתח,מיה דרייפוס,7,infobox+section,,טלי שרון,עידן עמדי,שרה פון שוורצה,דיקלה,יגאל נאור,בועז קונפורטי,אנסטסיה פיין,,,
